6.11474991e-01, 1.27949625e-01, 0.00000000e+00, 6.99609995e-01, 1.87510084e-02
6.11678600e-01, 1.28127694e-01, 0.00000000e+00, 6.98249638e-01, 1.67670231e-02
6.11878216e-01, 1.28300071e-01, 0.00000000e+00, 6.96905494e-01, 1.46086905e-02
6.12073839e-01, 1.28466904e-01, 0.00000000e+00, 6.95577860e-01, 1.22322850e-02
6.12265587e-01, 1.28628373e-01, 0.00000000e+00, 6.94265604e-01, 9.60525498e-03
6.12453520e-01, 1.28784642e-01, 0.00000000e+00, 6.92971945e-01, 6.70044962e-03
6.12637758e-01, 1.28935859e-01, 0.00000000e+00, 6.91683650e-01, 3.50469165e-03
6.12705946e-01, 1.29123107e-01, 0.00000000e+00, 6.91698670e-01, 0.00000000e+00
6.08560801e-01, 1.24973819e-01, 0.00000000e+00, 7.20870614e-01, 3.85965258e-02
6.08413041e-01, 1.25027582e-01, 0.00000000e+00, 7.22656071e-01, 3.85373943e-02
